Emp ID,First Name,Middle Initial,Last Name,Gender,EMail,Date of Birth,Age,Weight,Date of Joining,Quarter of Joining,Year of Joining,Month of Joining,Month Name of Joining,Short Month,Day of Joining,Age in Company,Salary,Last % Hike,SSN,Phone Num,Place Name,County,City,State,Zip
958074,Queenie,M,Barrick,F,queenie.barrick@yahoo.com,3/30/1974,43.36,53,10/23/2007,Q4,2007,10,October,Oct,23,9.77,183150,16%,713-18-5017,210-329-3668,Houston,Harris,Houston,TX,77046
165961,Robin,L,Wachter,M,robin.wachter@shaw.ca,12/18/1980,36.63,84,2/15/2015,Q1,2015,2,February,Feb,15,2.45,190286,4%,246-99-6647,240-407-5659,Chaptico,St. Mary's,Chaptico,MD,20621
830441,Sol,S,Churchwell,F,sol.churchwell@gmail.com,3/28/1996,21.35,48,4/4/2017,Q2,2017,4,April,Apr,4,0.32,50741,6%,603-87-8457,252-461-5044,Lucama,Wilson,Lucama,NC,27851
361468,Mamie,P,Snelling,F,mamie.snelling@yahoo.com,3/4/1980,37.42,48,3/6/2008,Q1,2008,3,March,Mar,6,9.4,173778,1%,557-99-4020,503-909-7786,Independence,Polk,Independence,OR,97351
917205,Elanor,Z,Dyson,F,elanor.dyson@apple.com,5/3/1993,24.25,40,1/19/2016,Q1,2016,1,January,Jan,19,1.52,81457,17%,008-94-2513,239-632-9548,Deland,Deland,Deland,FL,32723
414652,Lowell,F,Bigley,M,lowell.bigley@outlook.com,12/2/1991,25.67,72,4/20/2017,Q2,2017,4,April,Apr,20,0.27,78058,12%,572-99-9817,216-595-1473,Canton,Stark,Canton,OH,44709
817223,Antonia,X,Conlin,M,antonia.conlin@gmail.com,1/6/1972,45.59,68,9/23/2003,Q3,2003,9,September,Sep,23,13.85,79339,15%,339-11-8411,210-885-8457,Los Fresnos,Cameron,Los Fresnos,TX,78566
202554,Boyd,L,Mickey,M,boyd.mickey@hotmail.com,11/21/1981,35.71,75,7/14/2011,Q3,2011,7,July,Jul,14,6.04,92243,11%,036-74-6349,405-273-9945,Oklahoma City,Oklahoma,Oklahoma City,OK,73194
434093,Shonda,F,Farkas,F,shonda.farkas@shaw.ca,8/21/1959,57.98,40,12/9/2008,Q4,2008,12,December,Dec,9,8.64,193286,10%,641-29-8173,252-202-3200,Ararat,Surry,Ararat,NC,27007
521325,Nicolle,H,Rainbolt,F,nicolle.rainbolt@aol.com,11/29/1986,30.68,50,11/2/2008,Q4,2008,11,November,Nov,2,8.74,180892,3%,634-31-3040,209-305-9088,Empire,Stanislaus,Empire,CA,95319
302977,Arthur,M,Roa,F,arthur.roa@yahoo.com,3/26/1961,56.38,57,3/1/1989,Q1,1989,3,March,Mar,1,28.43,95876,17%,078-02-7890,423-642-0363,Rossville,Fayette,Rossville,TN,38066
772418,Sergio,Q,Prentiss,M,sergio.prentiss@hotmail.com,8/28/1959,57.96,53,6/16/2005,Q2,2005,6,June,Jun,16,12.12,67514,23%,041-15-5968,262-663-2442,Elcho,Langlade,Elcho,WI,54428
976456,Moses,I,Lesko,M,moses.lesko@gmail.com,12/19/1964,52.64,57,2/5/2008,Q1,2008,2,February,Feb,5,9.48,72825,24%,115-98-3508,217-599-6689,Columbia,Monroe,Columbia,IL,62236
360599,Ardath,G,Donley,F,ardath.donley@aol.com,11/15/1973,43.73,56,5/18/1999,Q2,1999,5,May,May,18,18.21,46218,4%,648-58-9893,203-576-6201,Norwalk,Fairfield,Norwalk,CT,6850
163844,Lester,F,Ostrowski,F,lester.ostrowski@yahoo.co.in,5/6/1996,21.24,44,6/3/2017,Q2,2017,6,June,Jun,3,0.15,108059,15%,236-55-9106,314-552-4080,Sheridan,Worth,Sheridan,MO,64486
609307,Lavonne,A,Boney,F,lavonne.boney@aol.com,8/28/1971,45.95,60,1/17/2010,Q1,2010,1,January,Jan,17,7.53,126475,5%,589-99-2786,423-483-4221,Kingston Springs,Cheatham,Kingston Springs,TN,37082
762881,Xavier,T,Diorio,M,xavier.diorio@msn.com,4/10/1987,30.32,60,3/15/2013,Q1,2013,3,March,Mar,15,4.37,129421,3%,075-02-7682,210-810-4590,San Antonio,Bexar,San Antonio,TX,78256
665602,Cyrus,L,Lecompte,M,cyrus.lecompte@sbcglobal.net,2/25/1988,29.44,77,5/11/2009,Q2,2009,5,May,May,11,8.22,176003,24%,229-99-2862,228-376-3008,Jackson,Hinds,Jackson,MS,39289
478218,Mistie,O,Natal,F,mistie.natal@gmail.com,9/6/1966,50.93,50,6/24/2017,Q2,2017,6,June,Jun,24,0.09,139998,26%,458-99-4429,406-764-5430,Wilsall,Park,Wilsall,MT,59086
644699,Marcus,M,Wimbush,M,marcus.wimbush@aol.com,4/13/1996,21.3,82,7/9/2017,Q3,2017,7,July,Jul,9,0.05,86790,9%,721-18-8113,219-660-6728,Hillisburg,Clinton,Hillisburg,IN,46046
610047,Lance,Z,Leong,M,lance.leong@hotmail.com,1/20/1988,29.54,61,3/13/2015,Q1,2015,3,March,Mar,13,2.38,120075,6%,246-99-2518,239-642-3970,Jacksonville,Duval,Jacksonville,FL,32231
597412,Oma,G,Collard,F,oma.collard@gmail.com,1/17/1995,22.54,57,3/10/2017,Q1,2017,3,March,Mar,10,0.38,149236,7%,684-24-8338,385-995-2202,Axtell,Sanpete,Axtell,UT,84621
707310,Len,Y,Salo,M,len.salo@gmail.com,9/25/1988,28.86,82,5/6/2014,Q2,2014,5,May,May,6,3.23,104711,24%,364-39-1381,228-751-2733,Van Vleet,Chickasaw,Van Vleet,MS,38877
994968,Darla,G,Windsor,F,darla.windsor@yahoo.ca,8/17/1990,26.96,45,10/22/2016,Q4,2016,10,October,Oct,22,0.76,99409,2%,034-92-9671,239-849-3909,Miami,Miami-Dade,Miami,FL,33296
224387,Asha,H,Holt,F,asha.holt@bp.com,10/29/1970,46.78,50,9/18/2004,Q3,2004,9,September,Sep,18,12.87,81945,15%,696-16-7490,206-231-4400,Spokane,Spokane,Spokane,WA,99224
870060,Jarrod,Q,Deyo,M,jarrod.deyo@comcast.net,4/10/1987,30.32,51,4/9/2012,Q2,2012,4,April,Apr,9,5.3,144446,27%,450-99-1620,218-449-8980,Mankato,Blue Earth,Mankato,MN,56001
986806,Abraham,Y,Leeper,M,abraham.leeper@btinternet.com,12/4/1957,59.69,72,2/3/2006,Q1,2006,2,February,Feb,3,11.49,196622,15%,307-37-7642,219-208-6808,Stilesville,Hendricks,Stilesville,IN,46180
641939,Jonell,Q,Wooten,F,jonell.wooten@yahoo.com,11/23/1987,29.7,45,7/17/2015,Q3,2015,7,July,Jul,17,2.03,111059,3%,162-86-6586,479-728-2208,Camden,Ouachita,Camden,AR,71701
938204,Sarita,V,Tate,F,sarita.tate@earthlink.net,8/24/1961,55.96,49,5/9/1995,Q2,1995,5,May,May,9,22.24,184847,2%,360-08-4735,210-337-7951,El Paso,El Paso,El Paso,TX,88523
875526,Isaac,Y,Barnhart,M,isaac.barnhart@hotmail.com,6/15/1965,52.15,66,8/28/2002,Q3,2002,8,August,Aug,28,14.93,102187,9%,416-67-1911,209-279-1038,San Diego,San Diego,San Diego,CA,92163
974097,Lino,J,Millican,M,lino.millican@charter.net,11/10/1957,59.75,65,6/27/1994,Q2,1994,6,June,Jun,27,23.1,44060,0%,609-87-6052,319-959-0978,Pilot Mound,Boone,Pilot Mound,IA,50223
891222,Garret,X,Marra,M,garret.marra@gmail.com,1/2/1961,56.61,51,6/23/1985,Q2,1985,6,June,Jun,23,32.12,166751,23%,275-17-4391,314-401-0572,Kansas City,Platte,Kansas City,MO,64168
668003,Curt,B,Barrett,M,curt.barrett@gmail.com,8/13/1989,27.98,86,8/1/2014,Q3,2014,8,August,Aug,1,2.99,143749,1%,019-94-4042,239-244-9193,Cocoa Beach,Brevard,Cocoa Beach,FL,32931
475411,Lorina,T,Barley,F,lorina.barley@yahoo.com,8/17/1957,59.99,44,9/19/1992,Q3,1992,9,September,Sep,19,24.87,47549,1%,099-02-7321,231-552-8569,Riga,Lenawee,Riga,MI,49276
695494,Kenton,U,Allen,M,kenton.allen@yahoo.ca,1/2/1968,49.6,58,1/22/2011,Q1,2011,1,January,Jan,22,6.52,141764,0%,060-02-9601,231-450-1061,Pinckney,Livingston,Pinckney,MI,48169
163878,Lonnie,G,Foley,M,lonnie.foley@ntlworld.com,1/1/1959,58.61,52,4/5/2002,Q2,2002,4,April,Apr,5,15.32,112274,4%,083-02-0022,423-996-0445,Cookeville,Putnam,Cookeville,TN,38503
650599,Mellissa,D,Neary,F,mellissa.neary@hotmail.com,6/8/1989,28.16,57,1/21/2015,Q1,2015,1,January,Jan,21,2.52,111280,30%,052-02-7856,505-863-5197,Rio Rancho,Bernalillo,Rio Rancho,NM,87174
237041,Kiley,H,Archambault,F,kiley.archambault@gmail.com,10/7/1960,56.84,42,5/17/2006,Q2,2006,5,May,May,17,11.21,132651,4%,715-18-9868,304-757-4270,Cass,Pocahontas,Cass,WV,24927
726791,India,D,Gilpin,F,india.gilpin@charter.net,2/13/1961,56.49,42,6/5/1996,Q2,1996,6,June,Jun,5,21.16,123374,4%,457-99-6441,218-754-5377,Blue Earth,Faribault,Blue Earth,MN,56013
565865,Agustina,M,Naughton,F,agustina.naughton@hotmail.com,8/21/1970,46.97,40,8/5/2007,Q3,2007,8,August,Aug,5,9.99,136702,19%,581-99-6825,229-966-5772,Atlanta,DeKalb,Atlanta,GA,39901
845899,Kenia,W,Blue,F,kenia.blue@gmail.com,10/22/1976,40.79,52,4/28/2015,Q2,2015,4,April,Apr,28,2.25,170224,28%,456-99-6282,205-328-5532,Reform,Pickens,Reform,AL,35481
114032,Chastity,Y,Howse,F,chastity.howse@aol.com,4/10/1960,57.34,59,8/17/1985,Q3,1985,8,August,Aug,17,31.97,79141,12%,604-87-0475,236-512-3336,Claudville,Patrick,Claudville,VA,24076
818258,Columbus,W,Huneycutt,M,columbus.huneycutt@exxonmobil.com,9/29/1961,55.87,73,6/22/2014,Q2,2014,6,June,Jun,22,3.1,113939,15%,537-71-4877,236-769-4748,Crozier,Goochland,Crozier,VA,23039
457478,Tegan,M,Bowes,F,tegan.bowes@outlook.com,11/2/1982,34.76,59,1/28/2013,Q1,2013,1,January,Jan,28,4.5,74887,13%,307-37-9550,216-390-3000,Cincinnati,Hamilton,Cincinnati,OH,45944
895233,Sophie,U,Coon,F,sophie.coon@gmail.com,12/19/1989,27.62,53,7/13/2016,Q3,2016,7,July,Jul,13,1.04,186018,8%,057-02-2078,210-898-2269,Pecos,Reeves,Pecos,TX,79772
126836,Christopher,Y,Stitt,M,christopher.stitt@gmail.com,6/11/1988,29.15,77,12/5/2014,Q4,2014,12,December,Dec,5,2.65,100704,10%,558-99-3969,208-657-3462,Boise,Ada,Boise,ID,83726
519647,Rudolph,U,Wickman,M,rudolph.wickman@yahoo.co.uk,9/16/1987,29.88,57,6/6/2012,Q2,2012,6,June,Jun,6,5.15,42415,4%,540-83-8370,212-416-2494,Albany,Albany,Albany,NY,12243
578357,Timmy,A,Marcotte,M,timmy.marcotte@aol.com,3/18/1961,56.4,86,6/20/2014,Q2,2014,6,June,Jun,20,3.11,189967,15%,594-99-9357,218-672-1074,Kiester,Faribault,Kiester,MN,56051
413022,Scottie,L,Espinosa,M,scottie.espinosa@shaw.ca,3/27/1992,25.35,81,11/17/2016,Q4,2016,11,November,Nov,17,0.69,179259,7%,294-15-5657,701-959-9978,Fairfield,Billings,Fairfield,ND,58627
376636,Ezekiel,M,Doerr,M,ezekiel.doerr@hotmail.co.uk,1/20/1988,29.54,80,3/24/2011,Q1,2011,3,March,Mar,24,6.35,105551,1%,003-08-4088,405-358-4843,Guymon,Texas,Guymon,OK,73942
916297,Young,B,Schaeffer,M,young.schaeffer@gmail.com,9/5/1991,25.91,84,1/14/2013,Q1,2013,1,January,Jan,14,4.54,114164,8%,679-20-0539,215-743-4435,Riegelsville,Bucks,Riegelsville,PA,18077
616923,Kimber,B,Blue,F,kimber.blue@hotmail.com,6/22/1986,31.12,49,9/26/2013,Q3,2013,9,September,Sep,26,3.84,75853,20%,294-15-8807,206-441-1437,Spokane,Spokane,Spokane,WA,99252
389556,Rafael,Z,Chew,M,rafael.chew@sbcglobal.net,6/23/1969,48.13,90,2/19/2003,Q1,2003,2,February,Feb,19,14.45,98199,14%,711-18-0093,252-720-5731,Apex,Wake,Apex,NC,27502
392567,Sherryl,V,Stricklin,F,sherryl.stricklin@yahoo.com,9/28/1987,29.85,54,2/21/2010,Q1,2010,2,February,Feb,21,7.44,58926,18%,057-02-8471,210-706-0176,Corpus Christi,Nueces,Corpus Christi,TX,78416
365250,Monika,G,Mcmullen,F,monika.mcmullen@hotmail.com,8/8/1958,59.01,54,12/30/1999,Q4,1999,12,December,Dec,30,17.59,43452,8%,371-37-0158,701-322-8890,Mckenzie,Burleigh,Mckenzie,ND,58553
446494,Cherish,D,Bivins,F,cherish.bivins@walmart.com,2/10/1962,55.5,45,2/24/2008,Q1,2008,2,February,Feb,24,9.43,159747,30%,317-35-6871,236-948-8036,Ruthville,Charles City,Ruthville,VA,23147
371544,Wilfredo,B,Simon,M,wilfredo.simon@hotmail.com,7/19/1988,29.04,73,2/28/2010,Q1,2010,2,February,Feb,28,7.42,111246,21%,441-29-6112,701-716-9095,Braddock,Emmons,Braddock,ND,58524
478935,Matilde,Z,Coronado,F,matilde.coronado@exxonmobil.com,8/7/1965,52.01,48,4/19/2004,Q2,2004,4,April,Apr,19,13.28,65605,14%,482-41-3668,215-718-4654,Erie,Erie,Erie,PA,16510
231362,Merlene,Y,Dalrymple,F,merlene.dalrymple@aol.com,3/1/1964,53.44,42,8/8/2000,Q3,2000,8,August,Aug,8,16.98,85954,7%,539-71-6157,480-650-6682,Phoenix,Maricopa,Phoenix,AZ,85063
694729,Mikel,W,Spano,M,mikel.spano@yahoo.com,9/4/1984,32.92,63,3/22/2009,Q1,2009,3,March,Mar,22,8.36,44624,16%,620-85-3924,907-374-7317,Wrangell,Wrangell-Petersburg (C,Wrangell,AK,99929
309347,Yon,T,Mccallister,F,yon.mccallister@gmail.com,12/7/1982,34.66,41,11/27/2007,Q4,2007,11,November,Nov,27,9.67,139464,30%,478-43-7098,308-707-2144,Albion,Boone,Albion,NE,68620
618000,Carey,K,Malcolm,M,carey.malcolm@yahoo.com,8/7/1985,31.99,85,5/1/2007,Q2,2007,5,May,May,1,10.25,172395,10%,454-99-0132,215-234-5974,Hidden Valley,Somerset,Hidden Valley,PA,15502
178966,Salina,H,Gee,F,salina.gee@gmail.com,6/6/1960,57.18,57,6/25/1984,Q2,1984,6,June,Jun,25,33.11,191250,22%,561-99-2625,217-850-1130,Metcalf,Edgar,Metcalf,IL,61940
868627,Theo,Z,Barge,M,theo.barge@yahoo.com,6/29/1973,44.11,83,7/25/1995,Q3,1995,7,July,Jul,25,22.02,91746,1%,162-86-6748,239-322-8225,Ocala,Marion,Ocala,FL,34482
848635,Jacinta,B,Stillman,F,jacinta.stillman@shaw.ca,2/12/1967,50.49,43,9/2/2002,Q3,2002,9,September,Sep,2,14.91,69075,28%,675-48-4092,505-877-9445,Fairacres,Doña Ana,Fairacres,NM,88033
483862,Ivette,A,Pires,F,ivette.pires@hotmail.com,3/15/1983,34.39,50,9/28/2005,Q3,2005,9,September,Sep,28,11.84,50632,4%,076-02-7223,270-820-4331,Louisville,Jefferson,Louisville,KY,40219
796875,Connie,E,Bates,M,connie.bates@yahoo.com,3/15/1990,27.39,75,10/23/2014,Q4,2014,10,October,Oct,23,2.76,155325,16%,561-99-3803,385-969-8053,Enterprise,Washington,Enterprise,UT,84725
368416,Linh,I,Bagley,F,linh.bagley@gmail.com,12/27/1962,54.62,44,7/22/2011,Q3,2011,7,July,Jul,22,6.02,163154,9%,753-07-3533,319-919-2205,Lorimor,Union,Lorimor,IA,50149
288723,Francisco,I,Mena,M,francisco.mena@gmail.com,2/10/1978,39.49,89,4/21/2005,Q2,2005,4,April,Apr,21,12.28,163955,12%,466-99-0789,308-437-8071,Chester,Thayer,Chester,NE,68327
567460,Todd,N,More,M,todd.more@aol.com,9/29/1979,37.85,83,5/28/2010,Q2,2010,5,May,May,28,7.17,158689,7%,357-08-8209,307-568-2419,Shirley Basin,Carbon,Shirley Basin,WY,82615
223381,Arthur,E,Arvizu,M,arthur.arvizu@ntlworld.com,8/24/1972,44.96,79,2/1/2009,Q1,2009,2,February,Feb,1,8.49,133073,1%,626-85-9091,225-578-5774,Leander,Leander,Leander,LA,71445
612551,Florentino,K,Raines,M,florentino.raines@outlook.com,4/10/1966,51.33,57,8/21/1990,Q3,1990,8,August,Aug,21,26.95,164168,12%,141-23-8872,339-921-3202,Kingston,Plymouth,Kingston,MA,2364
652019,Zachariah,F,Maher,M,zachariah.maher@hotmail.com,1/12/1978,39.57,78,5/7/2003,Q2,2003,5,May,May,7,14.24,78137,4%,406-73-8541,206-721-7591,Gig Harbor,Pierce,Gig Harbor,WA,98332
857130,Sonny,S,Boyer,M,sonny.boyer@gmail.com,12/25/1984,32.61,78,3/9/2008,Q1,2008,3,March,Mar,9,9.39,64461,0%,219-89-5262,218-593-5435,Akeley,Hubbard,Akeley,MN,56433
771256,Yuko,D,Hobby,F,yuko.hobby@gmail.com,8/21/1995,21.95,50,9/3/2016,Q3,2016,9,September,Sep,3,0.9,70791,23%,066-02-8045,316-276-5111,Osawatomie,Miami,Osawatomie,KS,66064
273832,Marita,X,Seawright,F,marita.seawright@yahoo.ca,8/20/1994,22.95,55,9/10/2016,Q3,2016,9,September,Sep,10,0.88,145894,12%,478-43-8768,218-304-7660,Lake Itasca,Lake Itasca,Lake Itasca,MN,56460
642353,Coy,R,Talbot,M,coy.talbot@yahoo.com,6/28/1990,27.1,87,10/9/2016,Q4,2016,10,October,Oct,9,0.8,148312,3%,642-29-1360,210-989-0076,Tennessee Colony,Anderson,Tennessee Colony,TX,75884
630269,Marielle,P,Buzzard,F,marielle.buzzard@aol.com,8/17/1977,39.97,44,8/11/2000,Q3,2000,8,August,Aug,11,16.97,167885,19%,251-99-4461,206-736-1074,Spokane,Spokane,Spokane,WA,99213
663861,Blaine,Y,Wortham,M,blaine.wortham@gmail.com,6/8/1984,33.16,73,1/18/2006,Q1,2006,1,January,Jan,18,11.53,138687,23%,431-99-5377,270-685-9384,Lexington,Fayette,Lexington,KY,40546
515506,Fabian,Q,Harwell,M,fabian.harwell@gmail.com,2/3/1960,57.52,51,12/26/1995,Q4,1995,12,December,Dec,26,21.6,127716,6%,639-29-5626,304-574-4528,Eskdale,Kanawha,Eskdale,WV,25075
381089,Jc,J,Feller,M,jc.feller@gmail.com,3/13/1964,53.41,63,7/11/2007,Q3,2007,7,July,Jul,11,10.05,166324,17%,166-86-0908,270-925-0095,Regina,Pike,Regina,KY,41559
245005,Charlie,A,Blevins,M,charlie.blevins@hotmail.com,10/14/1963,53.82,77,2/27/1996,Q1,1996,2,February,Feb,27,21.43,103420,30%,459-99-0792,316-563-9530,Shields,Shields,Shields,KS,67874
215703,August,H,Jenkins,M,august.jenkins@apple.com,1/9/1994,23.56,84,4/26/2017,Q2,2017,4,April,Apr,26,0.25,83370,26%,241-99-5955,208-452-4416,Boise,Ada,Boise,ID,83705
671829,Carly,S,Kitts,F,carly.kitts@gmail.com,9/19/1967,49.89,51,7/29/1991,Q3,1991,7,July,Jul,29,26.02,119799,22%,049-15-3262,236-957-5248,Roanoke,Roanoke (city),Roanoke,VA,24032
143240,Sherita,D,Donofrio,F,sherita.donofrio@gmail.com,5/1/1987,30.26,40,2/10/2012,Q1,2012,2,February,Feb,10,5.47,111674,24%,598-92-1507,219-940-4719,Fillmore,Putnam,Fillmore,IN,46128
487417,Dotty,H,Leyba,F,dotty.leyba@bp.com,6/16/1996,21.13,54,6/27/2017,Q2,2017,6,June,Jun,27,0.08,62561,1%,251-99-3146,605-966-3501,Delmont,Douglas,Delmont,SD,57330
235213,Warner,B,Lukens,M,warner.lukens@yahoo.com,9/25/1994,22.85,69,6/7/2016,Q2,2016,6,June,Jun,7,1.14,60358,21%,238-99-9804,236-648-8525,Stephenson,Frederick,Stephenson,VA,22656
373064,Madie,T,Poirier,F,madie.poirier@gmail.com,5/2/1984,33.26,40,8/10/2013,Q3,2013,8,August,Aug,10,3.97,185592,10%,179-86-1893,203-409-3767,Milford,Milford,Milford,CT,6461
204683,Jerrell,W,Dickens,M,jerrell.dickens@yahoo.com,3/13/1995,22.39,58,11/20/2016,Q4,2016,11,November,Nov,20,0.68,124023,27%,119-98-5134,479-768-3518,Story,Montgomery,Story,AR,71970
363200,Dominique,L,Ruggles,M,dominique.ruggles@aol.com,3/4/1961,56.44,53,10/18/1995,Q4,1995,10,October,Oct,18,21.79,76335,11%,718-18-9320,210-861-8179,Wall,Tom Green,Wall,TX,76957
649746,Ethan,T,Weathers,M,ethan.weathers@hotmail.co.uk,9/6/1969,47.92,85,11/24/1998,Q4,1998,11,November,Nov,24,18.69,66576,8%,399-31-7104,209-373-2533,Ranchita,San Diego,Ranchita,CA,92066
114924,Roberto,W,Stroup,F,roberto.stroup@hotmail.com,12/13/1974,42.65,47,2/18/2003,Q1,2003,2,February,Feb,18,14.45,64321,10%,031-92-3146,219-306-6529,Highland,Lake,Highland,IN,46322
911610,Tandy,R,Hackett,F,tandy.hackett@gmail.com,8/13/1984,32.98,49,4/30/2014,Q2,2014,4,April,Apr,30,3.25,195685,25%,305-37-6424,229-869-8563,Hiram,Paulding,Hiram,GA,30141
444893,Eddy,B,Blount,M,eddy.blount@yahoo.com,3/25/1985,32.36,88,6/1/2008,Q2,2008,6,June,Jun,1,9.16,137798,23%,090-02-1020,314-987-1262,Springfield,Greene,Springfield,MO,65817
241692,Lala,Z,Portillo,F,lala.portillo@ntlworld.com,3/29/1973,44.36,53,1/19/2017,Q1,2017,1,January,Jan,19,0.52,52852,18%,671-48-3192,314-946-9758,Glencoe,St. Louis,Glencoe,MO,63038
272465,Alphonse,D,Holstein,M,alphonse.holstein@yahoo.com,3/15/1961,56.41,83,2/22/2014,Q1,2014,2,February,Feb,22,3.43,113499,2%,659-24-5054,219-654-2481,Seelyville,Vigo,Seelyville,IN,47878
305525,Taylor,C,Milligan,M,taylor.milligan@ibm.com,6/10/1994,23.15,70,9/4/2016,Q3,2016,9,September,Sep,4,0.9,64128,25%,048-15-7667,216-628-4425,Springfield,Clark,Springfield,OH,45502
219093,Ahmed,J,Casarez,M,ahmed.casarez@gmail.com,6/24/1989,28.11,73,12/28/2012,Q4,2012,12,December,Dec,28,4.58,44537,13%,544-81-8854,210-512-2944,El Paso,El Paso,El Paso,TX,88582
162362,Kalyn,T,Sykes,F,kalyn.sykes@bellsouth.net,8/16/1994,22.96,55,1/16/2017,Q1,2017,1,January,Jan,16,0.53,76425,20%,226-99-3560,423-217-6023,Sunbright,Morgan,Sunbright,TN,37872
336191,Lucius,C,Galvin,M,lucius.galvin@verizon.net,11/25/1962,54.71,82,2/8/1996,Q1,1996,2,February,Feb,8,21.48,51415,26%,636-31-7054,205-779-3066,Shelby,Shelby,Shelby,AL,35143
859356,Ilene,R,Earnest,F,ilene.earnest@gmail.com,2/10/1969,48.49,47,4/27/2013,Q2,2013,4,April,Apr,27,4.25,104481,28%,113-98-3809,210-954-8172,Conroe,Montgomery,Conroe,TX,77302
989242,Ambrose,K,Kuhl,M,ambrose.kuhl@hotmail.co.uk,8/21/1980,36.96,74,3/26/2015,Q1,2015,3,March,Mar,26,2.34,81171,6%,635-31-7341,229-727-5920,Porterdale,Newton,Porterdale,GA,30070
556995,Audra,K,Grande,F,audra.grande@walmart.com,5/11/1977,40.24,44,4/6/2006,Q2,2006,4,April,Apr,6,11.32,173436,18%,476-55-8859,803-957-9646,Clinton,Laurens,Clinton,SC,29325
148170,January,Y,Jamison,F,january.jamison@hotmail.com,7/17/1978,39.06,41,6/7/2005,Q2,2005,6,June,Jun,7,12.15,139642,15%,587-99-4993,218-237-2232,Sleepy Eye,Brown,Sleepy Eye,MN,56085
435786,Annetta,X,Gingerich,F,annetta.gingerich@gmail.com,1/18/1973,44.55,47,5/28/1995,Q2,1995,5,May,May,28,22.18,182028,21%,103-02-7451,212-782-9376,Campbell,Steuben,Campbell,NY,14821
111730,Nickie,Q,Buie,F,nickie.buie@gmail.com,10/30/1992,24.76,56,12/2/2015,Q4,2015,12,December,Dec,2,1.65,141852,29%,607-87-9903,603-347-5386,East Wakefield,Carroll,East Wakefield,NH,3830
967527,Kyle,F,Penner,M,kyle.penner@gmail.com,9/14/1994,22.88,72,5/8/2017,Q2,2017,5,May,May,8,0.22,111433,8%,548-99-9895,210-464-1450,Needville,Fort Bend,Needville,TX,77461
471479,Corene,F,Batton,F,corene.batton@gmail.com,10/26/1965,51.79,50,10/27/2003,Q4,2003,10,October,Oct,27,13.76,165533,28%,178-86-6120,209-505-6422,Rancho Cucamonga,San Bernardino,Rancho Cucamonga,CA,91729
356703,Tad,E,Mccombs,M,tad.mccombs@gmail.com,4/13/1976,41.32,88,11/6/1997,Q4,1997,11,November,Nov,6,19.74,144707,15%,762-12-3855,231-772-0109,Battle Creek,Battle Creek,Battle Creek,MI,49037
565343,Hyon,Q,Bristol,F,hyon.bristol@walmart.com,2/21/1990,27.45,46,11/24/2015,Q4,2015,11,November,Nov,24,1.68,172761,16%,112-98-3870,216-914-9037,Botkins,Shelby,Botkins,OH,45306
957598,Corazon,Z,Roth,F,corazon.roth@gmail.com,4/11/1996,21.31,47,6/4/2017,Q2,2017,6,June,Jun,4,0.15,141872,23%,288-15-2629,217-259-4752,Homer Glen,Will,Homer Glen,IL,60491
226309,Dion,T,Jolley,M,dion.jolley@sbcglobal.net,1/15/1978,39.56,66,2/17/2007,Q1,2007,2,February,Feb,17,10.45,64722,0%,360-08-4093,239-886-4584,Okeechobee,Okeechobee,Okeechobee,FL,34974
361526,Marsha,F,Munson,F,marsha.munson@aol.com,11/9/1990,26.73,59,9/23/2013,Q3,2013,9,September,Sep,23,3.85,195615,22%,076-02-5933,252-809-4937,Winston Salem,Forsyth,Winston Salem,NC,27105
298487,Rod,D,Inman,M,rod.inman@gmail.com,1/25/1964,53.54,67,11/17/2002,Q4,2002,11,November,Nov,17,14.7,174610,19%,466-99-5475,236-993-7069,Parrott,Pulaski,Parrott,VA,24132
959770,Ami,E,Prosser,F,ami.prosser@gmail.com,6/21/1983,34.13,50,11/7/2013,Q4,2013,11,November,Nov,7,3.72,192615,16%,287-15-3179,316-590-5374,Brookville,Saline,Brookville,KS,67425
170529,Paul,R,Mckeehan,M,paul.mckeehan@aol.com,9/25/1988,28.86,56,10/11/2013,Q4,2013,10,October,Oct,11,3.8,103627,25%,370-37-3975,215-510-8160,Pocono Manor,Monroe,Pocono Manor,PA,18349
898877,Oren,N,Mathieu,M,oren.mathieu@hotmail.com,5/25/1973,44.21,62,11/24/2012,Q4,2012,11,November,Nov,24,4.68,185502,9%,283-15-9257,209-503-0933,San Jose,Santa Clara,San Jose,CA,95151
465297,Nickolas,G,Sloan,M,nickolas.sloan@gmail.com,12/20/1991,25.62,81,5/27/2015,Q2,2015,5,May,May,27,2.17,85142,4%,140-23-4861,236-775-2177,The Plains,The Plains,The Plains,VA,22171
678310,Willian,V,Drennan,M,willian.drennan@hotmail.co.uk,12/13/1989,27.64,58,6/21/2013,Q2,2013,6,June,Jun,21,4.1,60428,14%,356-08-2820,236-830-1637,Partlow,Spotsylvania,Partlow,VA,22534
580232,Petronila,X,Keister,F,petronila.keister@yahoo.ca,2/1/1989,28.5,50,5/9/2017,Q2,2017,5,May,May,9,0.22,141945,27%,765-27-7236,303-730-1098,Westcliffe,Custer,Westcliffe,CO,81252
